"","Node","Species","Life_Stage","position","sp_code","Check_Class"
"1","11101250","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"2","11101250","SAS","Adult","LOB","SAS_Adult","Low"
"3","11101250","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"4","11101250","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"5","11101250","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"6","11101250","Typha","Adult","LOB","Typha_Adult","Low"
"7","11101250","Willow","Adult","LOB","Willow_Adult","High"
"8","11101250","Willow","Seedling","LOB","Willow_Seedling","High"
"9","F300","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"10","F300","SAS","Adult","LOB","SAS_Adult","Low"
"11","F300","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"12","F300","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"13","F300","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"14","F300","Typha","Adult","LOB","Typha_Adult","Low"
"15","F300","Willow","Adult","LOB","Willow_Adult","High"
"16","F300","Willow","Seedling","LOB","Willow_Seedling","High"
"17","F37BLow","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"18","F37BLow","SAS","Adult","LOB","SAS_Adult","Low"
"19","F37BLow","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"20","F37BLow","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"21","F37BLow","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"22","F37BLow","Typha","Adult","LOB","Typha_Adult","Low"
"23","F37BLow","Willow","Adult","LOB","Willow_Adult","High"
"24","F37BLow","Willow","Seedling","LOB","Willow_Seedling","Low"
"25","F57C","Cladophora","Adult","LOB","Cladophora_Adult","High"
"26","F57C","SAS","Adult","LOB","SAS_Adult","Low"
"27","F57C","SAS","Juvenile","LOB","SAS_Juvenile","High"
"28","F57C","Steelhead","Migration","LOB","Steelhead_Migration","High"
"29","F57C","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","High"
"30","F57C","Typha","Adult","LOB","Typha_Adult","Low"
"31","F57C","Willow","Adult","LOB","Willow_Adult","High"
"32","F57C","Willow","Seedling","LOB","Willow_Seedling","Low"
"33","GLEN","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"34","GLEN","SAS","Adult","LOB","SAS_Adult","Partial"
"35","GLEN","SAS","Juvenile","LOB","SAS_Juvenile","High"
"36","GLEN","Steelhead","Migration","LOB","Steelhead_Migration","High"
"37","GLEN","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","High"
"38","GLEN","Typha","Adult","LOB","Typha_Adult","Partial"
"39","GLEN","Willow","Adult","LOB","Willow_Adult","High"
"40","GLEN","Willow","Seedling","LOB","Willow_Seedling","Partial"
"41","LA11","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"42","LA11","SAS","Adult","LOB","SAS_Adult","Low"
"43","LA11","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"44","LA11","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"45","LA11","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"46","LA11","Typha","Adult","LOB","Typha_Adult","Low"
"47","LA11","Willow","Adult","LOB","Willow_Adult","High"
"48","LA11","Willow","Seedling","LOB","Willow_Seedling","High"
"49","LA14","Cladophora","Adult","LOB","Cladophora_Adult","High"
"50","LA14","SAS","Adult","LOB","SAS_Adult","Partial"
"51","LA14","SAS","Juvenile","LOB","SAS_Juvenile","Partial"
"52","LA14","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"53","LA14","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"54","LA14","Typha","Adult","LOB","Typha_Adult","Partial"
"55","LA14","Willow","Adult","LOB","Willow_Adult","High"
"56","LA14","Willow","Seedling","LOB","Willow_Seedling","Partial"
"57","LA2","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"58","LA2","SAS","Adult","LOB","SAS_Adult","Low"
"59","LA2","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"60","LA2","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"61","LA2","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"62","LA2","Typha","Adult","LOB","Typha_Adult","Low"
"63","LA2","Willow","Adult","LOB","Willow_Adult","High"
"64","LA2","Willow","Seedling","LOB","Willow_Seedling","High"
"65","LA20","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"66","LA20","SAS","Adult","LOB","SAS_Adult","Low"
"67","LA20","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"68","LA20","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"69","LA20","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"70","LA20","Typha","Adult","LOB","Typha_Adult","Low"
"71","LA20","Willow","Adult","LOB","Willow_Adult","High"
"72","LA20","Willow","Seedling","LOB","Willow_Seedling","High"
"73","LA202","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"74","LA202","SAS","Adult","LOB","SAS_Adult","Low"
"75","LA202","SAS","Juvenile","LOB","SAS_Juvenile","Low"
"76","LA202","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"77","LA202","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"78","LA202","Typha","Adult","LOB","Typha_Adult","Low"
"79","LA202","Willow","Adult","LOB","Willow_Adult","High"
"80","LA202","Willow","Seedling","LOB","Willow_Seedling","High"
"81","LA3","Cladophora","Adult","LOB","Cladophora_Adult","Low"
"82","LA3","SAS","Adult","LOB","SAS_Adult","Partial"
"83","LA3","SAS","Juvenile","LOB","SAS_Juvenile","Partial"
"84","LA3","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"85","LA3","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"86","LA3","Typha","Adult","LOB","Typha_Adult","Partial"
"87","LA3","Willow","Adult","LOB","Willow_Adult","High"
"88","LA3","Willow","Seedling","LOB","Willow_Seedling","Low"
"89","LA8","Cladophora","Adult","LOB","Cladophora_Adult","Partial"
"90","LA8","SAS","Adult","LOB","SAS_Adult","Partial"
"91","LA8","SAS","Juvenile","LOB","SAS_Juvenile","Partial"
"92","LA8","Steelhead","Migration","LOB","Steelhead_Migration","Low"
"93","LA8","Steelhead","Migration_Prolonged","LOB","Steelhead_Migration_Prolonged","Low"
"94","LA8","Typha","Adult","LOB","Typha_Adult","Partial"
"95","LA8","Willow","Adult","LOB","Willow_Adult","High"
"96","LA8","Willow","Seedling","LOB","Willow_Seedling","Low"
"97","11101250","Cladophora","Adult","MC","Cladophora_Adult","Low"
"98","11101250","SAS","Adult","MC","SAS_Adult","Low"
"99","11101250","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"100","11101250","Steelhead","Migration","MC","Steelhead_Migration","High"
"101","11101250","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"102","11101250","Typha","Adult","MC","Typha_Adult","High"
"103","11101250","Willow","Adult","MC","Willow_Adult","High"
"104","11101250","Willow","Seedling","MC","Willow_Seedling","Low"
"105","F300","Cladophora","Adult","MC","Cladophora_Adult","High"
"106","F300","SAS","Adult","MC","SAS_Adult","Partial"
"107","F300","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"108","F300","Steelhead","Migration","MC","Steelhead_Migration","High"
"109","F300","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"110","F300","Typha","Adult","MC","Typha_Adult","Partial"
"111","F300","Willow","Adult","MC","Willow_Adult","High"
"112","F300","Willow","Seedling","MC","Willow_Seedling","Low"
"113","F319","Cladophora","Adult","MC","Cladophora_Adult","Partial"
"114","F319","SAS","Adult","MC","SAS_Adult","High"
"115","F319","SAS","Juvenile","MC","SAS_Juvenile","High"
"116","F319","Steelhead","Migration","MC","Steelhead_Migration","High"
"117","F319","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"118","F319","Typha","Adult","MC","Typha_Adult","Partial"
"119","F319","Willow","Adult","MC","Willow_Adult","High"
"120","F319","Willow","Seedling","MC","Willow_Seedling","Low"
"121","F34D","Cladophora","Adult","MC","Cladophora_Adult","High"
"122","F34D","SAS","Adult","MC","SAS_Adult","High"
"123","F34D","SAS","Juvenile","MC","SAS_Juvenile","High"
"124","F34D","Steelhead","Migration","MC","Steelhead_Migration","High"
"125","F34D","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"126","F34D","Typha","Adult","MC","Typha_Adult","Partial"
"127","F34D","Willow","Adult","MC","Willow_Adult","High"
"128","F34D","Willow","Seedling","MC","Willow_Seedling","Low"
"129","F37BHigh","Cladophora","Adult","MC","Cladophora_Adult","Low"
"130","F37BHigh","SAS","Adult","MC","SAS_Adult","Low"
"131","F37BHigh","SAS","Juvenile","MC","SAS_Juvenile","Low"
"132","F37BHigh","Steelhead","Migration","MC","Steelhead_Migration","Low"
"133","F37BHigh","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"134","F37BHigh","Typha","Adult","MC","Typha_Adult","Low"
"135","F37BHigh","Willow","Adult","MC","Willow_Adult","High"
"136","F37BHigh","Willow","Seedling","MC","Willow_Seedling","High"
"137","F37BLow","Cladophora","Adult","MC","Cladophora_Adult","Low"
"138","F37BLow","SAS","Adult","MC","SAS_Adult","Low"
"139","F37BLow","SAS","Juvenile","MC","SAS_Juvenile","Low"
"140","F37BLow","Steelhead","Migration","MC","Steelhead_Migration","Low"
"141","F37BLow","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"142","F37BLow","Typha","Adult","MC","Typha_Adult","Low"
"143","F37BLow","Willow","Adult","MC","Willow_Adult","High"
"144","F37BLow","Willow","Seedling","MC","Willow_Seedling","Low"
"145","F45B","Cladophora","Adult","MC","Cladophora_Adult","Low"
"146","F45B","SAS","Adult","MC","SAS_Adult","Low"
"147","F45B","SAS","Juvenile","MC","SAS_Juvenile","Low"
"148","F45B","Steelhead","Migration","MC","Steelhead_Migration","Low"
"149","F45B","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"150","F45B","Typha","Adult","MC","Typha_Adult","Low"
"151","F45B","Willow","Adult","MC","Willow_Adult","High"
"152","F45B","Willow","Seedling","MC","Willow_Seedling","High"
"153","F57C","Cladophora","Adult","MC","Cladophora_Adult","Low"
"154","F57C","SAS","Adult","MC","SAS_Adult","Partial"
"155","F57C","SAS","Juvenile","MC","SAS_Juvenile","High"
"156","F57C","Steelhead","Migration","MC","Steelhead_Migration","High"
"157","F57C","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"158","F57C","Typha","Adult","MC","Typha_Adult","Partial"
"159","F57C","Willow","Adult","MC","Willow_Adult","High"
"160","F57C","Willow","Seedling","MC","Willow_Seedling","Partial"
"161","GLEN","Cladophora","Adult","MC","Cladophora_Adult","Low"
"162","GLEN","SAS","Adult","MC","SAS_Adult","Low"
"163","GLEN","SAS","Juvenile","MC","SAS_Juvenile","Low"
"164","GLEN","Steelhead","Migration","MC","Steelhead_Migration","Low"
"165","GLEN","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"166","GLEN","Typha","Adult","MC","Typha_Adult","Low"
"167","GLEN","Willow","Adult","MC","Willow_Adult","High"
"168","GLEN","Willow","Seedling","MC","Willow_Seedling","Partial"
"169","LA1","Cladophora","Adult","MC","Cladophora_Adult","Low"
"170","LA1","SAS","Adult","MC","SAS_Adult","Partial"
"171","LA1","SAS","Juvenile","MC","SAS_Juvenile","High"
"172","LA1","Steelhead","Migration","MC","Steelhead_Migration","High"
"173","LA1","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"174","LA1","Typha","Adult","MC","Typha_Adult","Partial"
"175","LA1","Willow","Adult","MC","Willow_Adult","High"
"176","LA1","Willow","Seedling","MC","Willow_Seedling","Low"
"177","LA11","Cladophora","Adult","MC","Cladophora_Adult","Partial"
"178","LA11","SAS","Adult","MC","SAS_Adult","Partial"
"179","LA11","SAS","Juvenile","MC","SAS_Juvenile","High"
"180","LA11","Steelhead","Migration","MC","Steelhead_Migration","High"
"181","LA11","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"182","LA11","Typha","Adult","MC","Typha_Adult","Partial"
"183","LA11","Willow","Adult","MC","Willow_Adult","High"
"184","LA11","Willow","Seedling","MC","Willow_Seedling","Partial"
"185","LA13","Cladophora","Adult","MC","Cladophora_Adult","Low"
"186","LA13","SAS","Adult","MC","SAS_Adult","Partial"
"187","LA13","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"188","LA13","Steelhead","Migration","MC","Steelhead_Migration","Low"
"189","LA13","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"190","LA13","Typha","Adult","MC","Typha_Adult","Partial"
"191","LA13","Willow","Adult","MC","Willow_Adult","High"
"192","LA13","Willow","Seedling","MC","Willow_Seedling","Low"
"193","LA14","Cladophora","Adult","MC","Cladophora_Adult","Low"
"194","LA14","SAS","Adult","MC","SAS_Adult","Low"
"195","LA14","SAS","Juvenile","MC","SAS_Juvenile","Low"
"196","LA14","Steelhead","Migration","MC","Steelhead_Migration","Low"
"197","LA14","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"198","LA14","Typha","Adult","MC","Typha_Adult","Low"
"199","LA14","Willow","Adult","MC","Willow_Adult","High"
"200","LA14","Willow","Seedling","MC","Willow_Seedling","High"
"201","LA2","Cladophora","Adult","MC","Cladophora_Adult","Low"
"202","LA2","SAS","Adult","MC","SAS_Adult","Partial"
"203","LA2","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"204","LA2","Steelhead","Migration","MC","Steelhead_Migration","High"
"205","LA2","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"206","LA2","Typha","Adult","MC","Typha_Adult","Low"
"207","LA2","Willow","Adult","MC","Willow_Adult","High"
"208","LA2","Willow","Seedling","MC","Willow_Seedling","Low"
"209","LA20","Cladophora","Adult","MC","Cladophora_Adult","Partial"
"210","LA20","SAS","Adult","MC","SAS_Adult","Partial"
"211","LA20","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"212","LA20","Steelhead","Migration","MC","Steelhead_Migration","Partial"
"213","LA20","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","Low"
"214","LA20","Typha","Adult","MC","Typha_Adult","Partial"
"215","LA20","Willow","Adult","MC","Willow_Adult","High"
"216","LA20","Willow","Seedling","MC","Willow_Seedling","Low"
"217","LA202","Cladophora","Adult","MC","Cladophora_Adult","Low"
"218","LA202","SAS","Adult","MC","SAS_Adult","Low"
"219","LA202","SAS","Juvenile","MC","SAS_Juvenile","Partial"
"220","LA202","Steelhead","Migration","MC","Steelhead_Migration","High"
"221","LA202","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"222","LA202","Typha","Adult","MC","Typha_Adult","Low"
"223","LA202","Willow","Adult","MC","Willow_Adult","High"
"224","LA202","Willow","Seedling","MC","Willow_Seedling","Low"
"225","LA3","Cladophora","Adult","MC","Cladophora_Adult","High"
"226","LA3","SAS","Adult","MC","SAS_Adult","Partial"
"227","LA3","SAS","Juvenile","MC","SAS_Juvenile","High"
"228","LA3","Steelhead","Migration","MC","Steelhead_Migration","High"
"229","LA3","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"230","LA3","Typha","Adult","MC","Typha_Adult","Low"
"231","LA3","Willow","Adult","MC","Willow_Adult","High"
"232","LA3","Willow","Seedling","MC","Willow_Seedling","Low"
"233","LA8","Cladophora","Adult","MC","Cladophora_Adult","High"
"234","LA8","SAS","Adult","MC","SAS_Adult","Low"
"235","LA8","SAS","Juvenile","MC","SAS_Juvenile","High"
"236","LA8","Steelhead","Migration","MC","Steelhead_Migration","High"
"237","LA8","Steelhead","Migration_Prolonged","MC","Steelhead_Migration_Prolonged","High"
"238","LA8","Typha","Adult","MC","Typha_Adult","Low"
"239","LA8","Willow","Adult","MC","Willow_Adult","High"
"240","LA8","Willow","Seedling","MC","Willow_Seedling","Low"
"241","11101250","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"242","11101250","SAS","Adult","ROB","SAS_Adult","Low"
"243","11101250","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"244","11101250","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"245","11101250","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"246","11101250","Typha","Adult","ROB","Typha_Adult","Low"
"247","11101250","Willow","Adult","ROB","Willow_Adult","High"
"248","11101250","Willow","Seedling","ROB","Willow_Seedling","High"
"249","F300","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"250","F300","SAS","Adult","ROB","SAS_Adult","Low"
"251","F300","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"252","F300","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"253","F300","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"254","F300","Typha","Adult","ROB","Typha_Adult","Low"
"255","F300","Willow","Adult","ROB","Willow_Adult","High"
"256","F300","Willow","Seedling","ROB","Willow_Seedling","High"
"257","F37BLow","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"258","F37BLow","SAS","Adult","ROB","SAS_Adult","Low"
"259","F37BLow","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"260","F37BLow","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"261","F37BLow","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"262","F37BLow","Typha","Adult","ROB","Typha_Adult","Low"
"263","F37BLow","Willow","Adult","ROB","Willow_Adult","High"
"264","F37BLow","Willow","Seedling","ROB","Willow_Seedling","Low"
"265","F57C","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"266","F57C","SAS","Adult","ROB","SAS_Adult","Low"
"267","F57C","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"268","F57C","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"269","F57C","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"270","F57C","Typha","Adult","ROB","Typha_Adult","Low"
"271","F57C","Willow","Adult","ROB","Willow_Adult","High"
"272","F57C","Willow","Seedling","ROB","Willow_Seedling","High"
"273","GLEN","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"274","GLEN","SAS","Adult","ROB","SAS_Adult","Partial"
"275","GLEN","SAS","Juvenile","ROB","SAS_Juvenile","Partial"
"276","GLEN","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"277","GLEN","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"278","GLEN","Typha","Adult","ROB","Typha_Adult","Partial"
"279","GLEN","Willow","Adult","ROB","Willow_Adult","High"
"280","GLEN","Willow","Seedling","ROB","Willow_Seedling","Partial"
"281","LA11","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"282","LA11","SAS","Adult","ROB","SAS_Adult","Low"
"283","LA11","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"284","LA11","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"285","LA11","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"286","LA11","Typha","Adult","ROB","Typha_Adult","Low"
"287","LA11","Willow","Adult","ROB","Willow_Adult","High"
"288","LA11","Willow","Seedling","ROB","Willow_Seedling","High"
"289","LA14","Cladophora","Adult","ROB","Cladophora_Adult","Partial"
"290","LA14","SAS","Adult","ROB","SAS_Adult","Partial"
"291","LA14","SAS","Juvenile","ROB","SAS_Juvenile","Partial"
"292","LA14","Steelhead","Migration","ROB","Steelhead_Migration","High"
"293","LA14","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","High"
"294","LA14","Typha","Adult","ROB","Typha_Adult","Partial"
"295","LA14","Willow","Adult","ROB","Willow_Adult","High"
"296","LA14","Willow","Seedling","ROB","Willow_Seedling","Partial"
"297","LA2","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"298","LA2","SAS","Adult","ROB","SAS_Adult","Low"
"299","LA2","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"300","LA2","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"301","LA2","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"302","LA2","Typha","Adult","ROB","Typha_Adult","Low"
"303","LA2","Willow","Adult","ROB","Willow_Adult","High"
"304","LA2","Willow","Seedling","ROB","Willow_Seedling","High"
"305","LA20","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"306","LA20","SAS","Adult","ROB","SAS_Adult","Low"
"307","LA20","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"308","LA20","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"309","LA20","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"310","LA20","Typha","Adult","ROB","Typha_Adult","Low"
"311","LA20","Willow","Adult","ROB","Willow_Adult","High"
"312","LA20","Willow","Seedling","ROB","Willow_Seedling","High"
"313","LA202","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"314","LA202","SAS","Adult","ROB","SAS_Adult","Low"
"315","LA202","SAS","Juvenile","ROB","SAS_Juvenile","Low"
"316","LA202","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"317","LA202","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"318","LA202","Typha","Adult","ROB","Typha_Adult","Low"
"319","LA202","Willow","Adult","ROB","Willow_Adult","High"
"320","LA202","Willow","Seedling","ROB","Willow_Seedling","High"
"321","LA3","Cladophora","Adult","ROB","Cladophora_Adult","Low"
"322","LA3","SAS","Adult","ROB","SAS_Adult","Partial"
"323","LA3","SAS","Juvenile","ROB","SAS_Juvenile","Partial"
"324","LA3","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"325","LA3","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"326","LA3","Typha","Adult","ROB","Typha_Adult","Partial"
"327","LA3","Willow","Adult","ROB","Willow_Adult","High"
"328","LA3","Willow","Seedling","ROB","Willow_Seedling","Low"
"329","LA8","Cladophora","Adult","ROB","Cladophora_Adult","Partial"
"330","LA8","SAS","Adult","ROB","SAS_Adult","Partial"
"331","LA8","SAS","Juvenile","ROB","SAS_Juvenile","Partial"
"332","LA8","Steelhead","Migration","ROB","Steelhead_Migration","Low"
"333","LA8","Steelhead","Migration_Prolonged","ROB","Steelhead_Migration_Prolonged","Low"
"334","LA8","Typha","Adult","ROB","Typha_Adult","Partial"
"335","LA8","Willow","Adult","ROB","Willow_Adult","High"
"336","LA8","Willow","Seedling","ROB","Willow_Seedling","High"
